X1,DateTime_Serial,Pressure,Temperature,Conductivity,Date,Salinity,Site
14411,43022.37,1130.625,18.25,38.81,2017-10-14T04:52:48Z,NA,4
14412,43022.41,1505.92,21.263,10.08,2017-10-14T05:50:24Z,18.8903632337299,4
14413,43022.45,1471.04,16.71,24.59,2017-10-14T06:47:59Z,10.8226309145861,4
14414,43022.5,1170.408,28.91,29.2,2017-10-14T08:00:00Z,20.4951436872191,4
14415,43022.54,1504.85,27.5,43.132,2017-10-14T08:57:36Z,13.8746528122888,4
14416,43022.58,1109.508,20.06,14.96,2017-10-14T09:55:12Z,16.7879380219683,4
14417,43022.62,1478.82,26.937,22.42,2017-10-14T10:52:48Z,5.17459976094405,4
14418,43022.66,1091.308,18.23,9.628,2017-10-14T11:50:24Z,21.6269350921476,4
14419,43022.7,1531.04,9.14,29.344,2017-10-14T12:47:59Z,14.5223099886034,4
14420,43022.75,1481.42,10.05,30.25,2017-10-14T14:00:00Z,8.35090978239216,4
14421,43022.79,NA,18.81,8.292,2017-10-14T14:57:36Z,21.3457020691097,4
14422,43022.83,1148.242,14.08,29.26,2017-10-14T15:55:12Z,16.5819114850404,4
14423,43022.87,1501.16,19.68,24.51,2017-10-14T16:52:48Z,16.8969871352338,4
14424,43022.91,1106.125,20.37,19.18,2017-10-14T17:50:24Z,10.5840748058005,4
14425,43022.95,1514.51,24.26,28.73,2017-10-14T18:47:59Z,11.2990075255487,4
14426,43023,1448.26,10.863,19.144,2017-10-14T20:00:00Z,19.7666669081431,4
14427,43023.04,1168.308,21.37,6,2017-10-14T20:57:36Z,21.7216137274854,4
14428,43023.08,1480.42,21.92,8.584,2017-10-14T21:55:12Z,23.4061591409833,4
14429,43023.12,1505.02,20.6,29.63,2017-10-14T22:52:48Z,21.7030845263271,4
14430,43023.16,1526.59,14.02,21.996,2017-10-14T23:50:24Z,10.1535831260883,4
14431,43023.2,1143.808,21.17,32.04,2017-10-15T00:47:59Z,20.2323639759726,4
14432,43023.25,1496.44,21.88,32.644,2017-10-15T02:00:00Z,14.0625780903794,4
14433,43023.29,1187.267,23.92,31.4,2017-10-15T02:57:36Z,17.7604926872458,4
14434,43023.33,1468.81,6.1,16.22,2017-10-15T03:55:12Z,11.5518229525982,4
14435,43023.37,1532.76,9.743,39.49,2017-10-15T04:52:48Z,0.383100082935935,4
14436,43023.41,1490.62,30.34,17.69,2017-10-15T05:50:24Z,16.5315214082429,4
14437,43023.45,1475.5,19.9,21.44,2017-10-15T06:47:59Z,11.0551261149067,4
14438,43023.5,1482.43,33.017,26.03,2017-10-15T08:00:00Z,14.9889107015349,4
14439,43023.54,1506.54,14.61,39.66,2017-10-15T08:57:36Z,21.1267054962833,4
14440,43023.58,1469.93,21.19,30,2017-10-15T09:55:12Z,23.0033681313993,4
14441,43023.62,1512.99,14.79,34.26,2017-10-15T10:52:48Z,14.3920496189304,4
14442,43023.66,1527.42,29.93,26.77,2017-10-15T11:50:24Z,1.22457003446253,4
14443,43023.7,1504.58,NA,35.26,2017-10-15T12:47:59Z,19.1938999746002,4
14444,43023.75,1478.59,12.3,14.91,2017-10-15T14:00:00Z,22.7377788226588,4
14445,43023.79,1494.59,15.43,34.99,2017-10-15T14:57:36Z,16.4307149150683,4
14446,43023.83,1467.24,18.7,34.048,2017-10-15T15:55:12Z,15.7348318627862,4
14447,43023.87,1534.11,24.15,26.08,2017-10-15T16:52:48Z,26.5078023831515,4
14448,43023.91,1094.808,28.41,30.28,2017-10-15T17:50:24Z,9.92782286547308,4
14449,43023.95,1500.24,20.317,30.29,2017-10-15T18:47:59Z,3.77264399113586,4
14450,43024,1488.73,11.26,26.59,2017-10-15T20:00:00Z,19.0124522674134,4
14451,43024.04,1483.58,10.28,21.85,2017-10-15T20:57:36Z,22.702590634663,4
14452,43024.08,1525.93,18.887,17.65,2017-10-15T21:55:12Z,23.5882096780849,4
14453,43024.12,1527.08,20.417,30.72,2017-10-15T22:52:48Z,21.6079781717995,4
14454,43024.16,1466.41,21.29,9.1,2017-10-15T23:50:24Z,15.9863526081396,4
14455,43024.2,1165.333,19.11,2.568,2017-10-16T00:47:59Z,17.0715179655487,4
14456,43024.25,1201.85,28.1,3.72,2017-10-16T02:00:00Z,8.39187971078507,4
14457,43024.29,1491.66,24.573,28.72,2017-10-16T02:57:36Z,17.6886721278632,4
14458,43024.33,1124.5,29.44,28.45,2017-10-16T03:55:12Z,NA,4
14459,43024.37,1509.45,16.563,30.15,2017-10-16T04:52:48Z,19.0009042582269,4
14460,43024.41,1485.59,20.83,19.01,2017-10-16T05:50:24Z,19.3613711228491,4
14461,43024.45,1135.525,11.14,30.17,2017-10-16T06:47:59Z,19.3147423659785,4
14462,43024.5,1504.3,10.86,0.07,2017-10-16T08:00:00Z,21.2856282216114,4
14463,43024.54,1527.82,13.97,24.464,2017-10-16T08:57:36Z,15.3948455823396,4
14464,43024.58,1479.25,22.96,41.94,2017-10-16T09:55:12Z,18.5729756965163,4
14465,43024.62,1486.9,22.31,12.768,2017-10-16T10:52:48Z,19.8696007682042,4
14466,43024.66,1482.52,23.99,34.66,2017-10-16T11:50:24Z,6.10019167452857,4
14467,43024.7,1499.42,20.343,28.496,2017-10-16T12:47:59Z,15.4958691326077,4
14468,43024.75,1144.158,NA,25.69,2017-10-16T14:00:00Z,12.5157285120237,4
14469,43024.79,1143.808,21.79,19.86,2017-10-16T14:57:36Z,7.59884195022846,4
14470,43024.83,1464.64,20.89,20.352,2017-10-16T15:55:12Z,25.9730707728666,4
14471,43024.87,1127.65,18.82,29.91,2017-10-16T16:52:48Z,15.7754251110695,4
14472,43024.91,1105.542,14.907,27.35,2017-10-16T17:50:24Z,21.1441183894335,4
14473,43024.95,1139.083,19.91,31,2017-10-16T18:47:59Z,23.0159504960389,4
14474,43025,1111.783,15.84,2.67,2017-10-16T20:00:00Z,21.1086049859505,4
14475,43025.04,1491.99,26.15,25.28,2017-10-16T20:57:36Z,20.3369997124081,4
14476,43025.08,1197.65,NA,15.75,2017-10-16T21:55:12Z,6.62384105353343,4
14477,43025.12,1478.24,20.33,15.25,2017-10-16T22:52:48Z,13.2352309095172,4
14478,43025.16,1502.55,15.81,18.792,2017-10-16T23:50:24Z,9.13030768445283,4
14479,43025.2,1499.42,14.97,2.15,2017-10-17T00:47:59Z,12.5042092823656,4
14480,43025.25,1517.94,21.7,36.98,2017-10-17T02:00:00Z,14.027934033754,4
14481,43025.29,1486.17,14.517,27.91,2017-10-17T02:57:36Z,17.7404645430096,4
14482,43025.33,1117.208,21.9,15.06,2017-10-17T03:55:12Z,20.581176590274,4
14483,43025.37,1180.558,21.64,23.136,2017-10-17T04:52:48Z,14.6430504489558,4
14484,43025.41,1120.65,20.693,19.14,2017-10-17T05:50:24Z,8.98938846591684,4
14485,43025.45,1097.842,21.4,9.828,2017-10-17T06:47:59Z,21.1658575465647,4
14486,43025.5,1517.47,27.937,12.7,2017-10-17T08:00:00Z,18.5665460420075,4
14487,43025.54,1185.633,28.15,16.868,2017-10-17T08:57:36Z,21.4742674826445,4
14488,43025.58,1529.62,20.64,21.15,2017-10-17T09:55:12Z,10.0000337363263,4
14489,43025.62,1154.833,32.063,29.812,2017-10-17T10:52:48Z,1.79049570422627,4
14490,43025.66,1191.408,28.533,33.51,2017-10-17T11:50:24Z,9.10597713922843,4
14491,43025.7,1213.808,14.75,23.83,2017-10-17T12:47:59Z,19.7007276979502,4
14492,43025.75,1476.92,18.28,39.324,2017-10-17T14:00:00Z,8.40823462278073,4
14493,43025.79,1489.07,22.017,11.164,2017-10-17T14:57:36Z,18.2278156839979,4
14494,43025.83,1512.17,29.733,25.04,2017-10-17T15:55:12Z,11.2725984232045,4
14495,43025.87,1506.06,21.59,36.96,2017-10-17T16:52:48Z,18.8139848272275,4
14496,43025.91,1106.708,15.55,34.24,2017-10-17T17:50:24Z,6.65566536194024,4
14497,43025.95,1165.45,14.75,25.12,2017-10-17T18:47:59Z,16.2739024846647,4
14498,43026,1121.175,15.03,17.372,2017-10-17T20:00:00Z,5.89711909448842,4
14499,43026.04,1211.3,24.78,29.41,2017-10-17T20:57:36Z,NA,4
14500,43026.08,1168.367,25.57,32.52,2017-10-17T21:55:12Z,15.0269681364427,4
14501,43026.12,1474.69,24.93,18.98,2017-10-17T22:52:48Z,9.87797832239852,4
14502,43026.16,1483.51,26.46,23.04,2017-10-17T23:50:24Z,14.8389804998091,4
14503,43026.2,1509.74,28.577,32.94,2017-10-18T00:47:59Z,15.1291655442094,4
14504,43026.25,1471.2,28.66,32.02,2017-10-18T02:00:00Z,18.6540725990693,4
14505,43026.29,1486.36,18.1,28.4,2017-10-18T02:57:36Z,9.27469477940786,4
14506,43026.33,1129.575,14.79,31.57,2017-10-18T03:55:12Z,4.16201770371293,4
14507,43026.37,1507.62,28.183,13.79,2017-10-18T04:52:48Z,4.20068413496926,4
14508,43026.41,1137.567,8.41,28.63,2017-10-18T05:50:24Z,21.5936069460087,4
14509,43026.45,1091.775,24.03,25.88,2017-10-18T06:47:59Z,14.9313472474282,4
14510,43026.5,1184.992,14.82,31.852,2017-10-18T08:00:00Z,22.1264442161402,4
14511,43026.54,1462.23,26.09,23.388,2017-10-18T08:57:36Z,16.650755762188,4
14512,43026.58,1513.04,13.92,31.96,2017-10-18T09:55:12Z,22.9535043864454,4
14513,43026.62,1498.21,24.233,21.82,2017-10-18T10:52:48Z,10.0702964925866,4
14514,43026.66,1525.74,11.73,33.52,2017-10-18T11:50:24Z,4.3428532957709,4
14515,43026.7,1474.93,23.73,15.21,2017-10-18T12:47:59Z,14.415387158999,4
14516,43026.75,1056.075,24.99,8.09,2017-10-18T14:00:00Z,15.3510869394782,4
14517,43026.79,1192.458,29.63,NA,2017-10-18T14:57:36Z,20.7455293979023,4
14518,43026.83,1482.63,19.177,4.548,2017-10-18T15:55:12Z,20.3839615738306,4
14519,43026.87,1497.46,14.51,11.336,2017-10-18T16:52:48Z,7.82822415578304,4
14520,43026.91,1506.6,26.9,15.648,2017-10-18T17:50:24Z,11.1701513271127,4
14521,43026.95,1504.05,28.4,22.95,2017-10-18T18:47:59Z,12.6760481621627,4
14522,43027,NA,15.493,28.79,2017-10-18T20:00:00Z,23.5150911530016,4
14523,43027.04,1500.35,18.9,27.58,2017-10-18T20:57:36Z,14.1595363395854,4
14524,43027.08,1495.77,15.38,37.296,2017-10-18T21:55:12Z,20.6718002112298,4
14525,43027.12,1480.38,24.727,21.54,2017-10-18T22:52:48Z,25.869558476908,4
14526,43027.16,1491.07,23.03,12.29,2017-10-18T23:50:24Z,13.4663075232061,4
14527,43027.2,1104.258,23.86,19.32,2017-10-19T00:47:59Z,18.7137467960467,4
14528,43027.25,1490.5,20.15,29.97,2017-10-19T02:00:00Z,24.657268213425098,4
14529,43027.29,1477.95,22.12,36.4,2017-10-19T02:57:36Z,18.9361791323596,4
14530,43027.33,1137.858,15.23,13.74,2017-10-19T03:55:12Z,18.0193556195777,4
14531,43027.37,1133.308,25.45,24.36,2017-10-19T04:52:48Z,13.103125679238,4
14532,43027.41,1115.75,17.38,18.81,2017-10-19T05:50:24Z,20.7527236888474,4
14533,43027.45,1493.75,26.9,23.71,2017-10-19T06:47:59Z,14.054000801168,4
14534,43027.5,1507.76,21.77,0.536,2017-10-19T08:00:00Z,11.678578971387,4
14535,43027.54,1511.26,21.087,22.6,2017-10-19T08:57:36Z,8.94534686055867,4
14536,43027.58,1447.03,24.01,17.092,2017-10-19T09:55:12Z,20.9955462620326,4
14537,43027.62,1494.44,13.22,20.752,2017-10-19T10:52:48Z,18.0849447240032,4
14538,43027.66,1095.8,15,25.53,2017-10-19T11:50:24Z,23.0373877220798,4
14539,43027.7,1526.58,7.023,26.97,2017-10-19T12:47:59Z,18.0087338741241,4
14540,43027.75,1477.43,15.76,24.93,2017-10-19T14:00:00Z,16.6888445542845,4
14541,43027.79,1495.8,8.93,13.47,2017-10-19T14:57:36Z,0.00895453690908351,4
14542,43027.83,1499.92,31.017,14.86,2017-10-19T15:55:12Z,14.1017712511644,4
14543,43027.87,1469.49,28.34,17.41,2017-10-19T16:52:48Z,18.0952785191967,4
14544,43027.91,1144.567,19.29,23.37,2017-10-19T17:50:24Z,19.7794526308917,4
14545,43027.95,1148.767,19.06,24.64,2017-10-19T18:47:59Z,6.19743645089489,4
14546,43028,1134.767,14.387,15.89,2017-10-19T20:00:00Z,7.96255219468259,4
14547,43028.04,1532.27,28.05,19.668,2017-10-19T20:57:36Z,19.6856107256673,4
14548,43028.08,1478.41,17.6,18.27,2017-10-19T21:55:12Z,17.046987283076,4
14549,43028.12,1493.34,19.11,19.36,2017-10-19T22:52:48Z,9.59030401879779,4
14550,43028.16,1086,18.53,31.99,2017-10-19T23:50:24Z,12.6455478589969,4
14551,43028.2,1492.96,29.99,26.12,2017-10-20T00:47:59Z,19.6039642784965,4
14552,43028.25,1119.133,30.02,11.09,2017-10-20T02:00:00Z,16.6316784124429,4
14553,43028.29,1492.04,13.64,NA,2017-10-20T02:57:36Z,17.4849115694545,4
14554,43028.33,1225.067,8.19,34.27,2017-10-20T03:55:12Z,NA,4
14555,43028.37,1111.142,14.7,12.88,2017-10-20T04:52:48Z,22.8111682503648,4
14556,43028.41,1102.917,23.98,42.844,2017-10-20T05:50:24Z,20.0996728000106,4
14557,43028.45,1087.283,15.41,23.61,2017-10-20T06:47:59Z,18.6081835899313,4
14558,43028.5,1221.567,22.11,12.49,2017-10-20T08:00:00Z,4.617661879892,4
14559,43028.54,1167.258,18.61,37.656,2017-10-20T08:57:36Z,13.6550950373476,4
14560,43028.58,1107.875,13.18,26.136,2017-10-20T09:55:12Z,19.2025748871783,4
14561,43028.62,1161.075,23.29,33.93,2017-10-20T10:52:48Z,5.88053787718352,4
14562,43028.66,1078.183,20.49,35.496,2017-10-20T11:50:24Z,19.4964030280344,4
14563,43028.7,1476.85,13.883,19.63,2017-10-20T12:47:59Z,NA,4
14564,43028.75,1166.383,25.843,13.29,2017-10-20T14:00:00Z,21.2718795307564,4
14565,43028.79,1496.33,27.07,38.012,2017-10-20T14:57:36Z,5.66243234098538,4
14566,43028.83,1473.4,21.53,31.56,2017-10-20T15:55:12Z,12.7489951152941,4
14567,43028.87,1478.03,17.34,38.47,2017-10-20T16:52:48Z,15.6595502109058,4
14568,43028.91,1497.87,28.72,17.79,2017-10-20T17:50:24Z,10.6042623235665,4
14569,43028.95,1513.41,10.74,15.34,2017-10-20T18:47:59Z,11.3790423025528,4
14570,43029,1522.25,7.42,36.22,2017-10-20T20:00:00Z,24.3098974637507,4
14571,43029.04,1526.85,14.79,23.652,2017-10-20T20:57:36Z,10.7423247522962,4
14572,43029.08,1518.98,19.39,26.13,2017-10-20T21:55:12Z,17.2739198430864,4
14573,43029.12,1531.14,20.4,29.65,2017-10-20T22:52:48Z,19.8082269749187,4
14574,43029.16,1495.13,15.06,27.01,2017-10-20T23:50:24Z,13.1990570538076,4
14575,43029.2,1117.208,20.45,16.02,2017-10-21T00:47:59Z,16.347783157882,4
14576,43029.25,1486.22,21.15,22.45,2017-10-21T02:00:00Z,11.3016420742524,4
14577,43029.29,1489.36,11.253,37.23,2017-10-21T02:57:36Z,17.0459555602883,4
14578,43029.33,1467.32,17.5,21.796,2017-10-21T03:55:12Z,14.6322835306766,4
14579,43029.37,1504.26,14.23,16.13,2017-10-21T04:52:48Z,14.6745956490836,4
14580,43029.41,1535.65,14.58,31.96,2017-10-21T05:50:24Z,20.6039802809611,4
14581,43029.45,1523.24,13.49,20.076,2017-10-21T06:47:59Z,15.9521196109537,4
14582,43029.5,1136.575,20.92,22.83,2017-10-21T08:00:00Z,3.98407307986362,4
14583,43029.54,1505.06,19.23,14.72,2017-10-21T08:57:36Z,22.489748647224,4
14584,43029.58,1077.367,19.197,28.53,2017-10-21T09:55:12Z,13.9850602079503,4
14585,43029.62,1459.55,16.173,31.91,2017-10-21T10:52:48Z,17.2914619706447,4
14586,43029.66,1512.37,32.28,24.752,2017-10-21T11:50:24Z,11.6025009311082,4
14587,43029.7,1487.33,24.11,14.11,2017-10-21T12:47:59Z,18.0399526254686,4
14588,43029.75,1165.45,21.36,27.83,2017-10-21T14:00:00Z,25.5748153064412,4
14589,43029.79,1493.69,13.95,14.564,2017-10-21T14:57:36Z,8.91984208022711,4
14590,43029.83,1135.817,29.36,15.01,2017-10-21T15:55:12Z,19.4752585828368,4
14591,43029.87,1178.692,28.54,37.16,2017-10-21T16:52:48Z,3.25668887952392,4
14592,43029.91,1505.61,28.21,28.832,2017-10-21T17:50:24Z,23.7336209886749,4
14593,43029.95,1486.56,13.46,37.69,2017-10-21T18:47:59Z,15.5620096104662,4
14594,43030,1489.92,14.54,28.61,2017-10-21T20:00:00Z,22.8582958068749,4
14595,43030.04,1476.19,29.82,21.31,2017-10-21T20:57:36Z,15.9289134608901,4
14596,43030.08,1111.608,20.473,39.604,2017-10-21T21:55:12Z,2.11267809409223,4
14597,43030.12,1503.18,30.34,23.752,2017-10-21T22:52:48Z,18.3480292776794,4
14598,43030.16,1093.408,28.02,42.67,2017-10-21T23:50:24Z,4.80994448783235,4
14599,43030.2,1493.33,30.04,24.64,2017-10-22T00:47:59Z,23.7040767901415,4
14600,43030.25,1157.225,23.15,26.76,2017-10-22T02:00:00Z,15.3265330126968,4
14601,43030.29,1440.53,16.3,0.732,2017-10-22T02:57:36Z,10.9197895946304,4
14602,43030.33,1470.93,20.333,13.408,2017-10-22T03:55:12Z,21.0764588701973,4
14603,43030.37,1475.52,15.22,26.64,2017-10-22T04:52:48Z,17.6093844620516,4
14604,43030.41,1148.533,28.563,23.368,2017-10-22T05:50:24Z,18.3208358693458,4
14605,43030.45,1534.68,13.5,10.24,2017-10-22T06:47:59Z,14.3252130371763,4
14606,43030.5,1200.217,23.49,27.77,2017-10-22T08:00:00Z,14.1816758561883,4
14607,43030.54,1060.275,19.64,25.74,2017-10-22T08:57:36Z,12.6256474196741,4
14608,43030.58,1235.567,30.75,27.84,2017-10-22T09:55:12Z,19.0294779204199,4
14609,43030.62,1521.46,12.14,19.708,2017-10-22T10:52:48Z,16.8228742865805,4
14610,43030.66,1476.76,30.34,16.68,2017-10-22T11:50:24Z,15.9131666856074,4
14611,43030.7,1503.6,18.02,24.23,2017-10-22T12:47:59Z,15.1874435438348,4
14612,43030.75,1499.41,16.94,17.572,2017-10-22T14:00:00Z,9.50793990753032,4
14613,43030.79,1488.26,30,24.31,2017-10-22T14:57:36Z,8.10519483421946,4
14614,43030.83,1509.42,16.26,19.112,2017-10-22T15:55:12Z,21.9367748409009,4
14615,43030.87,1139.842,27.22,15.98,2017-10-22T16:52:48Z,0.400011854835927,4
14616,43030.91,1467.59,28.743,15.81,2017-10-22T17:50:24Z,11.4174978640389,4
14617,43030.95,1461.91,21.16,0.468,2017-10-22T18:47:59Z,18.7545557304648,4
14618,43031,1495.33,21.853,20.72,2017-10-22T20:00:00Z,13.7233861954091,4
14619,43031.04,1503.14,27.5,36.24,2017-10-22T20:57:36Z,NA,4
14620,43031.08,1215.733,20.463,42.452,2017-10-22T21:55:12Z,22.3920119773672,4
14621,43031.12,1503.79,24.33,NA,2017-10-22T22:52:48Z,15.159461781329,4
14622,43031.16,1495.07,15.58,NA,2017-10-22T23:50:24Z,15.6346033056415,4
14623,43031.2,1521.81,9.23,37.02,2017-10-23T00:47:59Z,14.2095207670042,4
14624,43031.25,1486.9,12.46,18.37,2017-10-23T02:00:00Z,17.4276911209161,4
14625,43031.29,1529.82,24.7,33.54,2017-10-23T02:57:36Z,16.0965003938879,4
14626,43031.33,1496.71,17.99,32.872,2017-10-23T03:55:12Z,15.3872054693908,4
14627,43031.37,1150.575,23.29,42.376,2017-10-23T04:52:48Z,15.105839209338,4
14628,43031.41,1496.59,11.63,23.57,2017-10-23T05:50:24Z,16.7203437244025,4
14629,43031.45,1519.71,15.64,25.12,2017-10-23T06:47:59Z,21.1086974491781,4
14630,43031.5,1506.77,8.75,NA,2017-10-23T08:00:00Z,15.7684121290809,4
14631,43031.54,1482.73,21.81,36.12,2017-10-23T08:57:36Z,17.3309268998332,4
14632,43031.58,1470.32,23.617,27.38,2017-10-23T09:55:12Z,19.7871327830176,4
14633,43031.62,1511.39,14.11,0,2017-10-23T10:52:48Z,26.6843546181205,4
14634,43031.66,1510.95,14.17,31.9,2017-10-23T11:50:24Z,5.40778205223946,4
14635,43031.7,1500.17,25.947,24.99,2017-10-23T12:47:59Z,NA,4
14636,43031.75,1195.783,25.6,27.88,2017-10-23T14:00:00Z,23.4237984834487,4
14637,43031.79,1494.08,32.09,19.024,2017-10-23T14:57:36Z,20.1081639876973,4
14638,43031.83,1103.442,20.14,15.28,2017-10-23T15:55:12Z,6.69078721337598,4
14639,43031.87,1482.19,13.57,23.284,2017-10-23T16:52:48Z,12.1905284282046,4
14640,43031.91,1532.46,19.68,22.83,2017-10-23T17:50:24Z,20.464777364559,4
14641,43031.95,1475.67,24.767,23.36,2017-10-23T18:47:59Z,15.8986395041454,4
14642,43032,1160.9,8.07,26.48,2017-10-23T20:00:00Z,18.1094381113611,4
14643,43032.04,1072,31.753,37.36,2017-10-23T20:57:36Z,21.0015803478866,4
14644,43032.08,1183.3,14.923,33.05,2017-10-23T21:55:12Z,23.2378803201441,4
14645,43032.12,1474.66,17.12,33.656,2017-10-23T22:52:48Z,6.92558026803962,4
14646,43032.16,1502.53,12.01,9.43,2017-10-23T23:50:24Z,5.9287334289375,4
14647,43032.2,1126.133,30.19,23.83,2017-10-24T00:47:59Z,7.27670336692754,4
14648,43032.25,1500.55,29.71,9.79,2017-10-24T02:00:00Z,14.3546868974632,4
14649,43032.29,1096.617,11.703,14.03,2017-10-24T02:57:36Z,15.8689117295384,4
14650,43032.33,1131.967,24.79,19.5,2017-10-24T03:55:12Z,6.65196924695624,4
14651,43032.37,1467.22,21.34,18.14,2017-10-24T04:52:48Z,19.4575565562044,4
14652,43032.41,1485.14,27.41,27.12,2017-10-24T05:50:24Z,19.1801970378107,4
14653,43032.45,1500.48,18.33,22.61,2017-10-24T06:47:59Z,18.0092365980985,4
14654,43032.5,1466.24,18.89,19.99,2017-10-24T08:00:00Z,18.0870193177645,4
14655,43032.54,1491.31,14.75,18.7,2017-10-24T08:57:36Z,8.47949549668417,4
14656,43032.58,1501.68,20.75,17.62,2017-10-24T09:55:12Z,21.6937119431628,4
14657,43032.62,1506.5,21.8,24.2,2017-10-24T10:52:48Z,14.464381051413,4
14658,43032.66,1521.04,14.4,17.43,2017-10-24T11:50:24Z,13.6847742678829,4
14659,43032.7,1516.26,7.55,28.588,2017-10-24T12:47:59Z,15.7935625631618,4
14660,43032.75,1496.4,6.91,29.13,2017-10-24T14:00:00Z,22.7595354501515,4
14661,43032.79,1104.9,19.79,22.86,2017-10-24T14:57:36Z,3.73934799810415,4
14662,43032.83,1141.942,12.16,11.88,2017-10-24T15:55:12Z,13.1546576047584,4
14663,43032.87,1494.27,25.54,19.932,2017-10-24T16:52:48Z,8.29598570011708,4
14664,43032.91,1470.2,19.533,24.15,2017-10-24T17:50:24Z,11.5293737407791,4
14665,43032.95,1505.27,20.64,26.6,2017-10-24T18:47:59Z,13.8792935615648,4
14666,43033,1526.3,20.95,37.32,2017-10-24T20:00:00Z,NA,4
14667,43033.04,1508.18,15.06,21.55,2017-10-24T20:57:36Z,13.4058039621068,4
14668,43033.08,1172.1,15.43,0,2017-10-24T21:55:12Z,5.97195348481315,4
14669,43033.12,1099.008,16.26,22.77,2017-10-24T22:52:48Z,24.1576406074622,4
14670,43033.16,1524.65,24.53,21.7,2017-10-24T23:50:24Z,21.6304006964119,4
14671,43033.2,1496.43,20.74,30.86,2017-10-25T00:47:59Z,3.4899392987023,4
14672,43033.25,1077.017,20.89,21.5,2017-10-25T02:00:00Z,22.727928420653,4
14673,43033.29,1528.89,28.267,23.26,2017-10-25T02:57:36Z,22.5164285096266,4
14674,43033.33,1510.84,14.23,38.484,2017-10-25T03:55:12Z,15.3029328878569,4
14675,43033.37,1186.1,25.81,28.25,2017-10-25T04:52:48Z,9.03041941587741,4
14676,43033.41,1099.008,NA,17.25,2017-10-25T05:50:24Z,12.9921803616351,4
14677,43033.45,1507.72,23.14,31.46,2017-10-25T06:47:59Z,21.3770202658533,4
14678,43033.5,1520.36,18.59,26.95,2017-10-25T08:00:00Z,10.1089813922332,4
14679,43033.54,1499.66,24.54,14.668,2017-10-25T08:57:36Z,9.36193419593875,4
14680,43033.58,1110.325,27.76,NA,2017-10-25T09:55:12Z,11.8924653390105,4
14681,43033.62,1498.35,21.01,36.04,2017-10-25T10:52:48Z,9.09585795504262,4
14682,43033.66,1507.07,22.78,45.06,2017-10-25T11:50:24Z,10.7566427217567,4
14683,43033.7,1124.908,9.66,27.07,2017-10-25T12:47:59Z,10.9989662968009,4
14684,43033.75,1476.87,18.22,11.99,2017-10-25T14:00:00Z,16.2815805276927,4
14685,43033.79,1489.97,14.67,27.78,2017-10-25T14:57:36Z,11.1077007624585,4
14686,43033.83,1103.733,25.81,33.28,2017-10-25T15:55:12Z,18.8920841378054,4
14687,43033.87,1098.658,17.01,16.64,2017-10-25T16:52:48Z,11.491695720371,4
14688,43033.91,1504.65,12.57,35.95,2017-10-25T17:50:24Z,22.1849963551692,4
14689,43033.95,1099.65,21.42,29.564,2017-10-25T18:47:59Z,19.720898399599,4
14690,43034,1483.9,9.45,33.096,2017-10-25T20:00:00Z,10.8130872606554,4
14691,43034.04,1498.93,15.18,25.376,2017-10-25T20:57:36Z,17.3876730002083,4
14692,43034.08,1507.71,28.21,40.452,2017-10-25T21:55:12Z,16.2568388471253,4
14693,43034.12,1510.47,8.57,40.744,2017-10-25T22:52:48Z,9.18735953312371,4
14694,43034.16,1492.77,21.68,28.08,2017-10-25T23:50:24Z,19.9172796464079,4
14695,43034.2,1512.38,30.57,24.51,2017-10-26T00:47:59Z,12.7958792296802,4
14696,43034.25,1503.12,14.82,24.49,2017-10-26T02:00:00Z,8.74362903931125,4
14697,43034.29,1533.15,24.853,14.51,2017-10-26T02:57:36Z,19.9222615511462,4
14698,43034.33,1501.72,14.837,8.44,2017-10-26T03:55:12Z,25.8728758197343,4
14699,43034.37,1158.742,NA,8.028,2017-10-26T04:52:48Z,9.68403711971659,4
14700,43034.41,1508.11,11.13,46.568,2017-10-26T05:50:24Z,26.1841173207981,4
14701,43034.45,1494.83,29.38,30.42,2017-10-26T06:47:59Z,21.4190342909982,4
14702,43034.49,1476.31,14.16,21.22,2017-10-26T07:45:35Z,18.1245487882944,4
14703,43034.53,1504.32,12.29,23.26,2017-10-26T08:43:12Z,8.74482589761888,4
14704,43034.58,1482.82,21.01,20.86,2017-10-26T09:55:12Z,16.9318397265264,4
14705,43034.62,1447.22,21.59,40.2,2017-10-26T10:52:48Z,15.6421645790178,4
14706,43034.66,1486.21,20.203,26.84,2017-10-26T11:50:24Z,15.2816617030365,4
14707,43034.7,1494.76,28.28,27.71,2017-10-26T12:47:59Z,13.8878246298988,4
14708,43034.74,1172.392,20.3,9.69,2017-10-26T13:45:35Z,10.710898601930401,4
14709,43034.78,1500.94,20.797,7.416,2017-10-26T14:43:12Z,7.34692551412384,4
14710,43034.83,1458.02,16.92,20.6,2017-10-26T15:55:12Z,23.0450537863866,4
14711,43034.87,1484.24,21.9,38.616,2017-10-26T16:52:48Z,17.6930164181378,4
14712,43034.91,1090.842,27.62,25.42,2017-10-26T17:50:24Z,14.4898960670815,4
14713,43034.95,1160.492,18.83,20.09,2017-10-26T18:47:59Z,17.1809811640178,4
14714,43034.99,1218.825,25.57,30.444,2017-10-26T19:45:35Z,20.2955788248025,4
14715,43035.03,1531.37,19.32,33.52,2017-10-26T20:43:12Z,15.5967235384995,4
14716,43035.08,1217.192,23.15,36.93,2017-10-26T21:55:12Z,18.7669930223665,4
